Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
343093,PPC-George F & V,"",2015-08-20 10:00:00,2015-08-20 10:30:00,"3,767.49",105,2015-08-20 10:35:00,55.9
343093,PPC-George F & V,"",2015-08-20 15:00:00,2015-08-20 15:11:00,"5,807.70",123,2015-08-20 15:20:00,132
343094,PPC-George F & V,"",2015-08-20 12:00:00,2015-08-20 12:00:00,"3,878.76",216,2015-08-20 12:05:00,1
343094,PPC-George F & V,"",2015-08-20 18:00:00,2015-08-20 18:00:00,"6,590.99",176,2015-08-20 18:05:00,234
444078,PPC-George F & V,"",2015-08-20 12:00:00,2015-08-20 10:00:00,"3,110.27",138,2015-08-20 10:10:00,132
444078,PPC-George F & V,"",2015-08-20 15:00:00,2015-08-20 15:10:00,"4,503.72",104,2015-08-20 15:20:00,55.9
444079,PPC-George F & V,"",2015-08-20 07:00:00,2015-08-20 07:50:00,"2,873.41",9,2015-08-20 08:00:00,16
444079,PPC-George F & V,"",2015-08-20 13:00:00,2015-08-20 11:40:00,"4,884.53",205,2015-08-20 11:51:00,208
D564,PPC-George F & V,"",2015-08-20 07:00:00,2015-08-20 06:33:00,"1,942.92",5,2015-08-20 06:40:00,16
D564,PPC-George F & V,"",2015-08-20 13:00:00,2015-08-20 09:35:00,"3,110.27",146,2015-08-20 09:41:00,132
D564,PPC-George F & V,"",2015-08-20 15:00:00,2015-08-20 15:20:00,"4,796.62",132,2015-08-20 15:25:00,132
